year,make,model,odometer,sellingprice,transmission,color,interior
2011,Subaru,Forester,16567,21600,NA,black,black
2011,Subaru,Outback,74929,15700,automatic,red,beige
2010,Subaru,Forester,58717,13100,automatic,black,gray
2008,Subaru,Outback,118966,4000,automatic,beige,tan
2006,Subaru,Impreza,87898,5700,automatic,black,black
2005,Subaru,Outback,84129,9800,NA,blue,beige
2003,Subaru,Impreza,77284,3000,automatic,white,gray
2002,Subaru,Forester,180820,700,automatic,red,beige
2014,Subaru,Legacy,68986,15700,automatic,blue,black
2014,Subaru,Legacy,61122,15700,automatic,gray,black
2013,Subaru,Legacy,39366,15500,automatic,burgundy,black
2013,Subaru,Legacy,43493,14600,automatic,blue,black
2013,Subaru,Legacy,35178,15000,NA,white,black
2013,Subaru,Legacy,42106,14600,automatic,white,tan
2013,Subaru,Legacy,38952,14700,automatic,brown,tan
2012,Subaru,Legacy,35973,14500,NA,black,beige
2012,Subaru,Impreza,36419,17300,NA,black,black
2012,Subaru,Forester,74993,15500,automatic,gray,gray
2011,Subaru,Impreza,34784,15700,automatic,gray,gray
2011,Subaru,Forester,31676,19300,NA,gray,gray
2011,Subaru,Impreza,35764,27500,manual,blue,black
2011,Subaru,Outback,74436,14800,automatic,gray,black
2011,Subaru,Forester,46510,14000,manual,blue,gray
2011,Subaru,Outback,71102,13700,automatic,white,beige
2011,Subaru,Forester,29106,16500,automatic,black,gray
2010,Subaru,Legacy,76118,10000,automatic,black,gray
2009,Subaru,Outback,90614,12500,automatic,blue,black
2008,Subaru,Forester,72391,9400,automatic,red,black
2008,Subaru,Impreza,107953,6400,automatic,silver,black
2008,Subaru,Forester,130643,7000,automatic,gray,gray
2007,Subaru,Impreza,109814,3000,automatic,blue,gray
2007,Subaru,Impreza,105440,5700,automatic,silver,black
2007,Subaru,Impreza,135367,4900,automatic,blue,gray
2006,Subaru,Legacy,91644,10100,manual,silver,red
2006,Subaru,Legacy,106144,9400,automatic,blue,beige
2005,Subaru,Outback,97370,7900,NA,black,tan
2004,Subaru,Impreza,186478,1100,manual,silver,gray
2004,Subaru,Impreza,129793,6000,automatic,red,black
2004,Subaru,Legacy,192018,2100,manual,white,black
1998,Subaru,Legacy,207141,550,manual,blue,black
2014,Subaru,Forester,13472,22200,automatic,white,beige
2014,Subaru,Legacy,16686,18200,automatic,silver,black
2014,Subaru,Legacy,15086,18600,automatic,blue,black
2014,Subaru,Impreza,23924,16600,automatic,white,black
2014,Subaru,Impreza,17861,16400,automatic,silver,black
2014,Subaru,Impreza,13293,17700,automatic,red,black
2014,Subaru,Forester,13940,28900,automatic,gray,black
2014,Subaru,Legacy,22657,20600,automatic,white,beige
2014,Subaru,Legacy,14296,18300,NA,blue,black
2014,Subaru,Legacy,60177,16300,automatic,white,beige
2014,Subaru,Legacy,15546,18000,automatic,blue,black
2014,Subaru,Legacy,11191,18000,automatic,blue,black
2014,Subaru,Forester,18748,21900,automatic,blue,gray
2014,Subaru,Forester,10953,22600,automatic,blue,gray
2014,Subaru,Forester,26163,21200,automatic,green,gray
2014,Subaru,Forester,9532,21500,automatic,gray,gray
2014,Subaru,Impreza,13868,16900,automatic,blue,black
2014,Subaru,Impreza,15421,16500,automatic,green,beige
2014,Subaru,Legacy,13230,22800,automatic,white,tan
2014,Subaru,Legacy,12455,21600,automatic,burgundy,black
2014,Subaru,Legacy,13446,18300,automatic,blue,black
2014,Subaru,Outback,14439,28000,automatic,red,black
2014,Subaru,Outback,15054,27700,automatic,white,beige
2014,Subaru,Outback,14434,22200,automatic,blue,black
2014,Subaru,Legacy,82253,13600,automatic,blue,black
2014,Subaru,Outback,15802,22400,automatic,blue,black
2014,Subaru,Outback,12116,22900,automatic,gray,black
2014,Subaru,Outback,14086,22200,automatic,blue,—
2014,Subaru,Outback,17618,22400,automatic,blue,black
2014,Subaru,Outback,14335,22400,automatic,green,gray
2014,Subaru,Outback,15219,22200,automatic,silver,—
2014,Subaru,Outback,12721,22200,automatic,white,beige
2014,Subaru,Outback,14357,22500,automatic,white,beige
2014,Subaru,Outback,15719,27800,automatic,blue,black
2014,Subaru,Legacy,59068,15700,automatic,gray,black
2014,Subaru,Outback,10183,22300,automatic,white,beige
2014,Subaru,Outback,17067,28000,automatic,blue,black
2014,Subaru,Outback,18325,22100,automatic,green,beige
2014,Subaru,Outback,10564,22500,automatic,red,tan
2014,Subaru,Outback,14665,27900,automatic,white,brown
2014,Subaru,Outback,14392,22200,automatic,silver,black
2014,Subaru,Outback,14292,25800,automatic,gold,beige
2014,Subaru,Outback,18070,26800,automatic,white,brown
2014,Subaru,Outback,13016,22200,automatic,gray,gray
2014,Subaru,Outback,14882,15400,manual,blue,black
2014,Subaru,Outback,16049,22000,automatic,white,—
2014,Subaru,Outback,15997,28200,automatic,blue,brown
2014,Subaru,Outback,11279,26000,automatic,blue,black
2014,Subaru,Outback,11494,25700,automatic,gray,black
2014,Subaru,Outback,11849,23200,automatic,blue,black
2014,Subaru,Outback,9961,22800,automatic,blue,black
2014,Subaru,Outback,15072,28600,automatic,blue,brown
2014,Subaru,Outback,10945,22800,automatic,silver,gray
2014,Subaru,Outback,14310,22300,automatic,gray,black
2014,Subaru,Outback,4820,30250,automatic,gray,black
2014,Subaru,Outback,13005,22600,automatic,red,black
2014,Subaru,Outback,14032,23200,automatic,white,tan
2014,Subaru,Outback,11142,22300,NA,blue,—
2014,Subaru,Outback,15717,31200,automatic,white,brown
2014,Subaru,Outback,12587,22200,automatic,gold,beige
2014,Subaru,Outback,12630,22500,automatic,silver,black
2014,Subaru,Outback,13095,27600,automatic,gray,black
2014,Subaru,Outback,22523,21600,automatic,blue,black
2014,Subaru,Outback,14204,30200,automatic,black,black
2014,Subaru,Outback,15397,22400,automatic,red,black
2014,Subaru,Outback,13244,26000,automatic,gold,beige
2014,Subaru,Outback,14332,22600,automatic,black,black
2014,Subaru,Outback,27842,21400,automatic,beige,beige
2014,Subaru,Outback,13534,26600,automatic,green,beige
2014,Subaru,Outback,13614,22500,automatic,beige,beige
2014,Subaru,Outback,17653,22000,automatic,gray,black
2014,Subaru,Outback,10318,22400,automatic,white,beige
2014,Subaru,Outback,12857,22300,automatic,blue,beige
2014,Subaru,Outback,10857,22600,automatic,blue,black
2014,Subaru,Outback,10706,22800,automatic,red,black
2015,Subaru,Forester,15389,23100,automatic,silver,—
2015,Subaru,Forester,11750,23500,automatic,white,gray
2015,Subaru,Forester,7456,23500,automatic,green,beige
2015,Subaru,Forester,6577,23500,automatic,gray,gray
2015,Subaru,Forester,10749,23300,automatic,gold,black
2015,Subaru,Forester,5303,23600,automatic,silver,—
2015,Subaru,Forester,13164,23500,automatic,black,gray
2015,Subaru,Forester,11305,24000,automatic,green,gray
2015,Subaru,Forester,14163,23400,automatic,green,gray
2015,Subaru,Forester,6749,23800,automatic,gray,gray
2015,Subaru,Forester,9982,23500,automatic,gray,tan
2015,Subaru,Forester,6787,23500,automatic,red,gray
2015,Subaru,Forester,17466,23500,automatic,red,gray
2015,Subaru,Forester,7850,23500,automatic,red,gray
2015,Subaru,Forester,14433,22900,automatic,green,beige
2015,Subaru,Forester,8647,23500,automatic,black,black
2013,Subaru,Outback,72751,16600,automatic,white,beige
2013,Subaru,Legacy,104906,9400,automatic,—,black
2013,Subaru,Legacy,71908,12900,automatic,gray,black
2013,Subaru,Outback,16115,26400,automatic,gray,black
2013,Subaru,Forester,45125,18900,automatic,black,black
2013,Subaru,Outback,83689,15400,automatic,red,tan
2013,Subaru,Forester,92798,12700,automatic,gray,beige
2013,Subaru,Outback,16703,19400,automatic,black,beige
2013,Subaru,Outback,58465,20800,automatic,gray,gray
2012,Subaru,Impreza,8246,16000,NA,blue,black
2012,Subaru,Legacy,36502,14200,automatic,blue,gray
2012,Subaru,Legacy,12394,16250,NA,black,beige
2012,Subaru,Legacy,43294,13000,automatic,gray,black
2012,Subaru,Impreza,34927,14250,automatic,white,beige
2012,Subaru,Forester,17827,20500,NA,silver,black
2012,Subaru,Legacy,14633,16600,NA,gray,gray
2012,Subaru,Forester,35717,18000,NA,gray,gray
2011,Subaru,Forester,31367,18400,NA,black,black
2011,Subaru,Forester,30896,18250,NA,black,gray
2011,Subaru,Forester,27465,19250,NA,white,black
2011,Subaru,Forester,32771,19600,NA,black,black
2011,Subaru,Forester,54513,16900,NA,red,gray
2011,Subaru,Impreza,35779,26000,manual,red,black
2011,Subaru,Impreza,45976,19250,manual,white,black
2010,Subaru,Legacy,67480,7000,manual,gold,gray
2010,Subaru,Forester,88144,10500,automatic,gray,gray
2010,Subaru,Impreza,51142,6000,NA,orange,gray
2008,Subaru,Forester,93924,7200,automatic,white,tan
2007,Subaru,Impreza,187581,2100,manual,gray,gray
2014,Subaru,Forester,10487,26200,automatic,white,gray
2014,Subaru,Outback,14280,23200,automatic,silver,beige
2013,Subaru,Legacy,13317,16800,NA,blue,black
2013,Subaru,Outback,17716,21500,NA,black,beige
2012,Subaru,Forester,75329,14500,automatic,gray,gray
2012,Subaru,Forester,101843,9000,automatic,black,gray
2011,Subaru,Legacy,64617,9900,automatic,blue,tan
2011,Subaru,Forester,38579,16500,NA,blue,gray
2010,Subaru,Outback,100366,10800,automatic,blue,black
2009,Subaru,Impreza,127193,4500,manual,silver,black
2008,Subaru,Outback,88152,10900,automatic,gray,black
2006,Subaru,Outback,79113,5900,automatic,blue,tan
2006,Subaru,Impreza,88065,5600,automatic,black,gray
2005,Subaru,Outback,134824,4000,automatic,—,beige
2001,Subaru,Legacy,82553,2000,manual,black,gray
2014,Subaru,Forester,79448,14300,automatic,white,gray
2014,Subaru,Legacy,8323,17500,NA,red,black
2014,Subaru,Forester,22202,19500,manual,black,gray
2013,Subaru,Legacy,40586,14900,automatic,—,black
2013,Subaru,Outback,41103,19000,automatic,gray,black
2013,Subaru,Legacy,39334,15100,automatic,black,gray
2013,Subaru,Outback,40343,19200,automatic,burgundy,black
2013,Subaru,Legacy,41581,14200,automatic,—,beige
2013,Subaru,Legacy,80034,11400,automatic,white,gray
2013,Subaru,Legacy,78134,11700,automatic,blue,black
2012,Subaru,Forester,94761,12700,automatic,—,black
2012,Subaru,Impreza,5059,31600,manual,silver,black
2012,Subaru,Forester,44185,17900,automatic,white,gray
2011,Subaru,Impreza,58104,11600,automatic,gray,black
2010,Subaru,Outback,78940,16250,automatic,black,gray
2010,Subaru,Forester,89604,8600,automatic,red,gray
2009,Subaru,Legacy,90339,8400,automatic,gray,black
2008,Subaru,Impreza,139010,3800,automatic,white,beige
2008,Subaru,Outback,143208,6000,NA,gray,black
2007,Subaru,Outback,111594,5300,automatic,silver,gray
2001,Subaru,Forester,186774,600,automatic,green,beige
1998,Subaru,Impreza,96255,1200,automatic,black,beige
2012,Subaru,Outback,56264,16600,automatic,green,tan
2013,Subaru,Outback,41860,19100,automatic,green,beige
2008,Subaru,Outback,122498,7800,automatic,gold,gray
2011,Subaru,Forester,30063,20000,automatic,blue,black
2007,Subaru,Impreza,104953,5600,manual,red,black
2002,Subaru,Forester,179666,1500,manual,green,gray
1999,Subaru,Legacy,175208,450,automatic,green,gray
2013,Subaru,Outback,22673,21500,automatic,blue,beige
2011,Subaru,Forester,26210,14000,automatic,silver,black
2011,Subaru,Legacy,82516,11300,automatic,red,black
2006,Subaru,Legacy,72933,5000,automatic,black,black
2002,Subaru,Outback,96730,4800,automatic,green,brown
2000,Subaru,Outback,187092,600,automatic,green,tan
2014,Subaru,Outback,9937,25200,automatic,green,beige
2013,Subaru,Impreza,71917,12100,automatic,silver,black
2011,Subaru,Forester,1,10750,automatic,black,black
2007,Subaru,Legacy,114148,4900,automatic,black,black
1998,Subaru,Legacy,147054,1200,automatic,blue,blue
2014,Subaru,Outback,10730,26900,automatic,silver,black
2014,Subaru,Outback,15542,22000,automatic,blue,beige
2011,Subaru,Impreza,89492,8600,automatic,orange,gray
2011,Subaru,Outback,37370,20500,automatic,blue,black
2010,Subaru,Legacy,80037,14100,automatic,white,beige
2009,Subaru,Legacy,122709,4700,automatic,green,gray
2005,Subaru,Impreza,133029,7800,manual,black,black
1996,Subaru,Legacy,218589,400,NA,green,—
2014,Subaru,Outback,6770,18800,automatic,red,beige
2014,Subaru,Legacy,27839,17900,automatic,red,black
2014,Subaru,Outback,11420,28600,automatic,red,gray
2013,Subaru,Forester,33448,16000,NA,black,gray
2011,Subaru,Outback,64903,13100,automatic,green,tan
2007,Subaru,Outback,141954,3100,automatic,white,tan
2006,Subaru,Impreza,79515,5800,automatic,gray,gray
2005,Subaru,Outback,103923,6600,automatic,blue,black
2005,Subaru,Outback,133274,2200,automatic,blue,gray
2005,Subaru,Outback,104528,7200,automatic,silver,beige
2004,Subaru,Impreza,154308,7000,manual,white,black
2003,Subaru,Outback,142251,2000,automatic,gray,gray
2013,Subaru,Outback,36231,19400,automatic,blue,beige
2013,Subaru,Outback,93801,14000,automatic,silver,black
2013,Subaru,Outback,24817,24900,automatic,white,brown
2013,Subaru,Outback,36138,22500,automatic,white,beige
2012,Subaru,Legacy,67779,11900,automatic,white,beige
2012,Subaru,Impreza,36512,13200,automatic,silver,gray
2012,Subaru,Forester,83687,12500,automatic,gray,gray
2011,Subaru,Impreza,33648,10900,automatic,black,beige
2011,Subaru,Forester,45683,17700,automatic,blue,gray
2011,Subaru,Outback,59048,15250,automatic,white,beige
2011,Subaru,Legacy,73139,15000,automatic,gray,black
2010,Subaru,Outback,86662,11500,automatic,gray,black
2010,Subaru,Legacy,61407,12300,automatic,silver,black
2009,Subaru,Forester,71914,10500,automatic,red,black
2009,Subaru,Forester,150170,3100,automatic,red,black
2008,Subaru,Forester,43884,12200,automatic,red,beige
2006,Subaru,Legacy,50882,7200,automatic,silver,black
2005,Subaru,Outback,192588,3900,automatic,white,beige
2005,Subaru,Outback,159538,1100,automatic,silver,gray
2005,Subaru,Impreza,143933,3800,automatic,silver,gray
2004,Subaru,Impreza,193448,3900,manual,black,black
2002,Subaru,Impreza,217642,700,manual,blue,gray
2002,Subaru,Outback,190906,1650,automatic,green,beige
2002,Subaru,Outback,169559,2800,automatic,green,beige
2002,Subaru,Outback,155379,1900,manual,blue,black
2001,Subaru,Legacy,161440,2700,automatic,gold,black
2000,Subaru,Legacy,175466,1450,automatic,gold,gray
2014,Subaru,Forester,30198,22500,automatic,blue,tan
2014,Subaru,Forester,20210,21400,automatic,silver,gray
2014,Subaru,Outback,12702,23200,automatic,black,gray
2014,Subaru,Outback,3950,23500,automatic,gold,beige
2014,Subaru,Legacy,8697,5000,automatic,gray,black
2014,Subaru,Outback,23105,21200,automatic,gold,tan
2014,Subaru,Impreza,22763,17500,automatic,gray,black
2015,Subaru,Forester,25061,22200,automatic,green,gray
2013,Subaru,Legacy,31984,15800,automatic,white,tan
2012,Subaru,Forester,29000,15600,NA,gray,gray
2012,Subaru,Impreza,47617,13900,automatic,burgundy,—
2011,Subaru,Legacy,40215,14100,automatic,gray,black
2011,Subaru,Forester,87287,12700,automatic,black,black
2010,Subaru,Outback,69464,15500,automatic,white,beige
2009,Subaru,Forester,87293,12500,automatic,blue,gray
2008,Subaru,Forester,51156,6700,automatic,blue,tan
2008,Subaru,Outback,66965,9000,automatic,blue,tan
2006,Subaru,Impreza,117444,5000,manual,red,black
2006,Subaru,Outback,121411,7500,NA,green,beige
2005,Subaru,Legacy,138476,2600,automatic,blue,gray
2004,Subaru,Outback,76705,9100,automatic,white,beige
2004,Subaru,Outback,169703,2100,automatic,red,beige
2003,Subaru,Impreza,127342,2900,automatic,green,gray
2002,Subaru,Forester,176999,1300,automatic,gray,gray
2000,Subaru,Legacy,73363,2200,automatic,green,gray
1998,Subaru,Legacy,1,1700,automatic,green,black
2014,Subaru,Impreza,6144,18500,automatic,—,black
2014,Subaru,Outback,13792,24100,automatic,gray,gray
2012,Subaru,Forester,46672,16400,NA,white,gray
2012,Subaru,Impreza,34938,29900,manual,blue,black
2012,Subaru,Outback,80297,13300,automatic,blue,black
2012,Subaru,Outback,85528,15500,automatic,gray,black
2012,Subaru,Outback,81241,16750,automatic,white,gray
2012,Subaru,Forester,66774,14800,NA,gray,gray
2012,Subaru,Impreza,37694,12200,automatic,gray,black
2012,Subaru,Outback,22577,24250,automatic,red,black
2012,Subaru,Legacy,65428,13600,automatic,white,beige
2011,Subaru,Forester,61369,17800,NA,gray,gray
2011,Subaru,Impreza,87297,17250,manual,black,black
2011,Subaru,Outback,62550,14900,NA,blue,beige
2011,Subaru,Legacy,85153,8600,automatic,—,black
2011,Subaru,Legacy,84205,11300,automatic,white,beige
2011,Subaru,Impreza,30123,29100,manual,blue,black
2010,Subaru,Legacy,111054,7000,automatic,—,black
2009,Subaru,Outback,65927,13100,NA,beige,beige
2008,Subaru,Impreza,48507,5600,automatic,blue,gray
2007,Subaru,Legacy,105767,3500,automatic,blue,beige
2007,Subaru,Impreza,66707,22500,manual,black,black
2005,Subaru,Impreza,137799,3200,manual,silver,black
2005,Subaru,Outback,131565,3600,automatic,green,tan
2005,Subaru,Outback,170948,5400,automatic,silver,gray
2005,Subaru,Outback,129668,6000,automatic,silver,black
2002,Subaru,Impreza,148860,1800,automatic,blue,black
2001,Subaru,Legacy,165167,900,automatic,green,black
2001,Subaru,Forester,155691,500,manual,silver,gray
2000,Subaru,Legacy,138795,900,automatic,burgundy,gray
2014,Subaru,Forester,99032,13300,automatic,white,gray
2014,Subaru,Legacy,2709,21600,automatic,white,beige
2013,Subaru,Outback,104493,13700,automatic,gray,black
2013,Subaru,Outback,30612,21000,automatic,silver,black
2013,Subaru,Outback,28166,25500,NA,—,beige
2013,Subaru,Outback,47342,21400,automatic,charcoal,black
2013,Subaru,Outback,54219,17100,automatic,white,beige
2013,Subaru,Forester,19053,15500,automatic,silver,black
2013,Subaru,Outback,194584,6000,automatic,white,beige
2012,Subaru,Forester,42825,16400,automatic,red,gray
2011,Subaru,Impreza,45927,12000,NA,red,black
2009,Subaru,Forester,87444,8200,automatic,gold,black
2007,Subaru,Impreza,121708,16900,manual,blue,blue
2001,Subaru,Outback,91476,5600,automatic,burgundy,beige
2014,Subaru,Forester,11315,21750,automatic,white,gray
2013,Subaru,Outback,41374,18900,automatic,red,gray
2013,Subaru,Forester,29747,21600,automatic,white,gray
2012,Subaru,Impreza,32433,11600,automatic,burgundy,beige
2012,Subaru,Legacy,33764,15000,automatic,black,tan
2012,Subaru,Forester,58674,16500,automatic,—,gray
2012,Subaru,Impreza,33297,16400,manual,burgundy,beige
2012,Subaru,Impreza,48164,12400,automatic,purple,gray
2011,Subaru,Legacy,14270,15500,NA,gray,black
2011,Subaru,Forester,36484,17100,automatic,white,gray
2011,Subaru,Forester,33386,17800,automatic,burgundy,silver
2011,Subaru,Legacy,46377,11100,NA,gray,black
2011,Subaru,Forester,15852,21100,NA,—,gray
2011,Subaru,Impreza,29214,22300,manual,blue,black
2011,Subaru,Forester,41119,14800,automatic,black,black
2011,Subaru,Legacy,39808,13100,automatic,black,gray
2011,Subaru,Legacy,44288,12700,automatic,black,tan
2011,Subaru,Outback,49832,17000,automatic,black,gray
2011,Subaru,Forester,36062,15600,automatic,black,black
2011,Subaru,Impreza,32033,12400,automatic,red,tan
2011,Subaru,Legacy,47226,16100,automatic,burgundy,black
2010,Subaru,Impreza,77087,8800,automatic,gray,black
2010,Subaru,Forester,96499,7800,automatic,black,black
2009,Subaru,Impreza,68755,8400,automatic,gray,black
2009,Subaru,Impreza,154383,3100,automatic,black,black
2009,Subaru,Forester,87541,11800,automatic,—,gray
2009,Subaru,Outback,64188,12900,automatic,green,black
2009,Subaru,Forester,113103,8400,automatic,—,gray
